,id,site_id,title,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,buying_mode,listing_type_id,condition,permalink,thumbnail_id,thumbnail,video_id,accepts_mercadopago,international_delivery_mode,seller_contact,listing_source,status,warranty,catalog_product_id,domain_id,parent_item_id,automatic_relist,date_created,last_updated,health,catalog_listing
54,MLA1430039936,MLA,Google Chromecast With Google Tv De Voz 4k Cargador Original,247639927,MLA352001,,178996.0,178996.0,,ARS,39,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1430039936-google-chromecast-with-google-tv-de-voz-4k-cargador-original-_JM,847282-MLA51479357203_092022,http://http2.mlstatic.com/D_847282-MLA51479357203_092022-I.jpg,,True,none,,,active,Garantía del vendedor: 30 días,,MLA-STREAMING_MEDIA_DEVICES,,False,2023-06-08T00:44:50.000Z,2025-02-25T11:39:04.378Z,0.81,False
55,MLA1121937411,MLA,Google Chromecast Google Tv De Voz 4k 8gb Cargador Original,247639927,MLA352001,,162998.0,162998.0,,ARS,403,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1121937411-google-chromecast-google-tv-de-voz-4k-8gb-cargador-original-_JM,724329-MLA49007823717_022022,http://http2.mlstatic.com/D_724329-MLA49007823717_022022-I.jpg,,True,none,,,active,Garantía del vendedor: 30 días,MLA16233184,MLA-STREAMING_MEDIA_DEVICES,,False,2022-02-03T00:07:05.000Z,2025-03-07T12:15:12.750Z,0.8,False
56,MLA1374858831,MLA,Android Tv Stick Control De Voz Full Hd 16gb Con 2gb De Ram,302056611,MLA352001,,75000.0,75000.0,,ARS,485,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1374858831-android-tv-stick-control-de-voz-full-hd-16gb-con-2gb-de-ram-_JM,706117-MLA79386739005_092024,http://http2.mlstatic.com/D_706117-MLA79386739005_092024-I.jpg,,True,none,,,active,Sin garantía,,MLA-STREAMING_MEDIA_DEVICES,,False,2023-06-27T20:03:56.000Z,2025-03-06T18:26:52.882Z,0.9,False
57,MLA869896383,MLA,Xiaomi Mi Tv Stick Full Hd Android Chromecast Netflix Amazon,257077964,MLA352001,52187.0,98999.0,98999.0,,ARS,1637,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-869896383-xiaomi-mi-tv-stick-full-hd-android-chromecast-netflix-amazon-_JM,742861-MLA42844979208_072020,http://http2.mlstatic.com/D_742861-MLA42844979208_072020-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA15984002,MLA-STREAMING_MEDIA_DEVICES,,False,2020-07-24T16:06:57.000Z,2025-03-09T03:47:20.644Z,1.0,False
58,MLA2005145958,MLA,Google Chromecast 4k 4ta Generación C/ Control (ga01919-us),1485069878,MLA352001,1366.0,190999.0,190999.0,,ARS,5,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-2005145958-google-chromecast-4k-4ta-generacion-c-control-ga01919-us-_JM,820731-MEC49046529482_022022,http://http2.mlstatic.com/D_820731-MEC49046529482_022022-I.jpg,,True,none,,,active,Garantía de fábrica: 6 meses,MLA21774712,MLA-STREAMING_MEDIA_DEVICES,,False,2025-01-29T17:25:52.885Z,2025-03-09T19:25:27.915Z,1.0,False
59,MLA1104393417,MLA, Xiaomi Mi Tv Stick Full Hd 8gb Negro Con 1gb De Ram,160885918,MLA352001,82808.0,91348.0,91348.0,,ARS,24,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1104393417-xiaomi-mi-tv-stick-full-hd-8gb-negro-con-1gb-de-ram-_JM,903704-MLA74650245776_022024,http://http2.mlstatic.com/D_903704-MLA74650245776_022024-I.jpg,,True,none,,,active,Garantía de fábrica: 6 meses,MLA15984002,MLA-STREAMING_MEDIA_DEVICES,,False,2021-09-21T18:41:27.000Z,2025-03-09T18:02:20.266Z,0.9,False
60,MLA2005936046,MLA,Mi Box S 4k 8gb Negro 2gb Ram Negro Estándar,2068519099,MLA352001,,119000.0,119000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-2005936046-mi-box-s-4k-8gb-negro-2gb-ram-negro-estandar-_JM,674390-MLA82191533457_012025,http://http2.mlstatic.com/D_674390-MLA82191533457_012025-I.jpg,,True,none,,,active,Sin garantía,MLA25917288,MLA-STREAMING_MEDIA_DEVICES,,False,2025-01-31T04:00:49.997Z,2025-03-07T19:34:56.765Z,0.55,False
61,MLA1841433836,MLA,Xiaomi Mi Tv Stick Full Hd 8gb Con Control Color Negro,15256165,MLA352001,,129999.0,129999.0,,ARS,14,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1841433836-xiaomi-mi-tv-stick-full-hd-8gb-con-control-color-negro-_JM,988091-MLU69826403059_062023,http://http2.mlstatic.com/D_988091-MLU69826403059_062023-I.jpg,,True,none,,,active,Garantía del vendedor: 30 días,MLA15984002,MLA-STREAMING_MEDIA_DEVICES,,False,2024-07-10T18:56:19.117Z,2025-02-06T20:47:05.592Z,0.9,False
62,MLA2017715088,MLA,Watch Om Tv Stick Convertidor Smart Tv 8gb 128gb Google Tv Negro Estándar,2145784420,MLA352001,,59990.0,59990.0,,ARS,111,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-2017715088-watch-om-tv-stick-convertidor-smart-tv-8gb-128gb-google-tv-negro-estandar-_JM,787655-MLA82269927290_022025,http://http2.mlstatic.com/D_787655-MLA82269927290_022025-I.jpg,,True,none,,,active,Garantía del vendedor: 30 días,,MLA-STREAMING_MEDIA_DEVICES,,False,2025-02-18T14:48:25.702Z,2025-03-09T01:01:04.782Z,0.8,False
63,MLA1461729475,MLA,Google Chromecast 3 Negro,279529345,MLA352001,,85000.0,85000.0,,ARS,1,buy_it_now,gold_special,used,https://articulo.mercadolibre.com.ar/MLA-1461729475-google-chromecast-3-negro-_JM,859579-MLA80830089479_112024,http://http2.mlstatic.com/D_859579-MLA80830089479_112024-I.jpg,,True,none,,,active,Sin garantía,MLA34077577,MLA-STREAMING_MEDIA_DEVICES,,False,2024-11-21T01:42:53.594Z,2025-02-06T20:38:31.348Z,0.75,False
64,MLA728618823,MLA,Chromecast Version Miracast Netflix Youtube Spotify Ramos,90583461,MLA352001,,239989.99,239989.99,,ARS,35,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-728618823-chromecast-version-miracast-netflix-youtube-spotify-ramos-_JM,851623-MLA82741939877_022025,http://http2.mlstatic.com/D_851623-MLA82741939877_022025-I.jpg,,True,none,,,active,Garantía del vendedor: 2 días,,MLA-STREAMING_MEDIA_DEVICES,,False,2018-06-01T18:51:27.000Z,2025-02-27T19:45:46.072Z,0.9,False
65,MLA2017585362,MLA,Watch Om Tv Stick S905 Android 14 8gb Ram 128gb Smart Negro Estándar,2145784420,MLA352001,,59990.0,59990.0,,ARS,105,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-2017585362-watch-om-tv-stick-s905-android-14-8gb-ram-128gb-smart-negro-estandar-_JM,787655-MLA82269927290_022025,http://http2.mlstatic.com/D_787655-MLA82269927290_022025-I.jpg,,True,none,,,active,Garantía del vendedor: 30 días,,MLA-STREAMING_MEDIA_DEVICES,,False,2025-02-18T14:07:42.620Z,2025-03-09T10:57:33.632Z,0.8,False
66,MLA1129900183,MLA,Google Tv + Chromecast Control De Voz 4k 8gb Fuente 220v,247639927,MLA352001,,191997.0,191997.0,,ARS,108,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1129900183-google-tv-chromecast-control-de-voz-4k-8gb-fuente-220v-_JM,882451-MLA49514301715_032022,http://http2.mlstatic.com/D_882451-MLA49514301715_032022-I.jpg,,True,none,,,active,Garantía del vendedor: 3 meses,MLA16233184,MLA-STREAMING_MEDIA_DEVICES,,False,2022-03-29T22:40:18.000Z,2025-02-06T23:06:40.350Z,0.72,False
67,MLA924342731,MLA,Xiaomi Mi Tv Stick De Voz Full Hd 8gb Con 1gb De Memoria Ram,139305690,MLA352001,,91879.0,91879.0,,ARS,57,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-924342731-xiaomi-mi-tv-stick-de-voz-full-hd-8gb-con-1gb-de-memoria-ram-_JM,857225-MLA48253221770_112021,http://http2.mlstatic.com/D_857225-MLA48253221770_112021-I.jpg,,True,none,,,active,Garantía de fábrica: 3 meses,MLA15984003,MLA-STREAMING_MEDIA_DEVICES,,False,2021-06-07T18:47:19.000Z,2025-03-09T14:07:32.794Z,0.88,False
68,MLA1150925891,MLA,Google Chromecast 4 Smart Tv 4k Hdmi Control De Voz 8gb,210728070,MLA352001,,143967.0,143967.0,,ARS,44,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1150925891-google-chromecast-4-smart-tv-4k-hdmi-control-de-voz-8gb-_JM,810723-MLA51074299351_082022,http://http2.mlstatic.com/D_810723-MLA51074299351_082022-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA16233184,MLA-STREAMING_MEDIA_DEVICES,,False,2022-08-10T14:39:19.000Z,2025-03-06T14:50:22.785Z,0.9,False
69,MLA1124556559,MLA,Xiaomi Mi Tv Stick Full Hd Chromecast Android Amazon Netflix,472182447,MLA352001,,119990.0,119990.0,,ARS,85,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1124556559-xiaomi-mi-tv-stick-full-hd-chromecast-android-amazon-netflix-_JM,888826-MLA53197256952_012023,http://http2.mlstatic.com/D_888826-MLA53197256952_012023-I.jpg,,True,none,,,active,Garantía del vendedor: 12 meses,MLA15984002,MLA-STREAMING_MEDIA_DEVICES,,False,2022-02-22T14:37:26.000Z,2025-02-06T20:44:46.788Z,0.9,False
70,MLA1151042067,MLA,Google Chromecast With Google Tv De Voz 4k 8gb + Fuente 220!,247639927,MLA352001,,162997.0,162997.0,,ARS,47,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1151042067-google-chromecast-with-google-tv-de-voz-4k-8gb-fuente-220-_JM,905631-MLA51080426724_082022,http://http2.mlstatic.com/D_905631-MLA51080426724_082022-I.jpg,,True,none,,,active,Garantía del vendedor: 3 meses,,MLA-STREAMING_MEDIA_DEVICES,,False,2022-08-10T23:15:07.000Z,2025-03-09T19:23:14.103Z,0.72,False
71,MLA1468596481,MLA,Chromecast Smart Tv Netflix Google Tv 4k Hdr Control Remoto,9198894,MLA352001,,599999.0,599999.0,,ARS,194,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1468596481-chromecast-smart-tv-netflix-google-tv-4k-hdr-control-remoto-_JM,910305-MLA81270824630_122024,http://http2.mlstatic.com/D_910305-MLA81270824630_122024-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA41947158,MLA-STREAMING_MEDIA_DEVICES,,False,2024-12-24T01:48:08.911Z,2025-02-27T01:41:08.516Z,1.0,False
72,MLA1438996519,MLA,Chromecast 4 Original Google Tv De Voz 4k 8gb,1340767106,MLA352001,,145530.0,145530.0,,ARS,14,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1438996519-chromecast-4-original-google-tv-de-voz-4k-8gb-_JM,826039-MLB74071658294_012024,http://http2.mlstatic.com/D_826039-MLB74071658294_012024-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA21622186,MLA-STREAMING_MEDIA_DEVICES,,False,2024-07-23T20:55:52.643Z,2025-02-22T00:38:40.686Z,,True
73,MLA1129875802,MLA,Chromecast 4 Google Tv 4k Cuot-s S/ Inter-s + Cargador Orig.,247639927,MLA352001,,178995.0,178995.0,,ARS,86,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1129875802-chromecast-4-google-tv-4k-cuot-s-s-inter-s-cargador-orig-_JM,645817-MLA49283572683_032022,http://http2.mlstatic.com/D_645817-MLA49283572683_032022-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,,MLA-STREAMING_MEDIA_DEVICES,,False,2022-03-29T22:49:22.000Z,2025-02-22T18:12:13.905Z,0.81,False
74,MLA908010344,MLA, Chromecast With Google Tv  De Voz 4k 8gb  Snow  Ram De 2gb,167338436,MLA352001,,152509.0,152509.0,,ARS,91,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-908010344-chromecast-with-google-tv-de-voz-4k-8gb-snow-ram-de-2gb-_JM,710781-MLA74779495325_022024,http://http2.mlstatic.com/D_710781-MLA74779495325_022024-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA16233184,MLA-STREAMING_MEDIA_DEVICES,,False,2021-02-11T16:02:32.000Z,2025-03-09T18:38:06.102Z,1.0,False
75,MLA1868691808,MLA,Streaming Tv Box Onn 4k Google Tv Control Remoto 8gb 2gb Ram,1357458571,MLA352001,,199999.0,199999.0,,ARS,17,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1868691808-streaming-tv-box-onn-4k-google-tv-control-remoto-8gb-2gb-ram-_JM,842944-MLU74245601319_012024,http://http2.mlstatic.com/D_842944-MLU74245601319_012024-I.jpg,,True,none,,,active,Garantía de fábrica: 6 meses,MLA18716919,MLA-STREAMING_MEDIA_DEVICES,,False,2024-08-01T19:45:51.053Z,2025-03-09T06:23:48.800Z,0.9,False
76,MLA1883863590,MLA,Chromecast  Google Tv De Voz 4 Generación 4k 8gb Snow,255083266,MLA352001,,150000.0,150000.0,,ARS,89,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1883863590-chromecast-google-tv-de-voz-4-generacion-4k-8gb-snow-_JM,820731-MEC49046529482_022022,http://http2.mlstatic.com/D_820731-MEC49046529482_022022-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA21774712,MLA-STREAMING_MEDIA_DEVICES,,False,2024-08-15T13:49:26.654Z,2025-03-09T19:16:38.300Z,1.0,False
77,MLA1938821180,MLA,Tv Stick Wi-fi Smart Tv Android Hdmi Tv Box Fire Tv Stick,118552462,MLA352001,,74800.0,74800.0,,ARS,20,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1938821180-tv-stick-wi-fi-smart-tv-android-hdmi-tv-box-fire-tv-stick-_JM,830858-MLA80085783503_102024,http://http2.mlstatic.com/D_830858-MLA80085783503_102024-I.jpg,,True,none,,,active,Garantía del vendedor: 30 días,,MLA-STREAMING_MEDIA_DEVICES,,False,2024-10-19T19:49:08.869Z,2025-03-03T02:42:49.372Z,0.81,False
78,MLA1720400666,MLA,Chromecast Google Tv De Voz 4.ª Generación 4k 8g Soy Gamer,191179311,MLA352001,,129000.0,129000.0,,ARS,4,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1720400666-chromecast-google-tv-de-voz-4-generacion-4k-8g-soy-gamer-_JM,710781-MLA74779495325_022024,http://http2.mlstatic.com/D_710781-MLA74779495325_022024-I.jpg,,True,none,,,paused,Garantía del vendedor: 1 meses,MLA16233184,MLA-STREAMING_MEDIA_DEVICES,,False,2024-03-27T16:02:19.000Z,2025-03-09T19:25:25.949Z,0.9,False
79,MLA869897763,MLA,Xiaomi Mi Tv Stick Full Hd Android Chromecast Amazon Netflix,257077964,MLA352001,52187.0,119999.0,119999.0,,ARS,528,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-869897763-xiaomi-mi-tv-stick-full-hd-android-chromecast-amazon-netflix-_JM,742861-MLA42844979208_072020,http://http2.mlstatic.com/D_742861-MLA42844979208_072020-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA15984002,MLA-STREAMING_MEDIA_DEVICES,,False,2020-07-24T16:14:30.000Z,2025-03-03T22:27:16.152Z,1.0,False
80,MLA1249112973,MLA,Amazon Echo Dot 5th Gen Con Asistente Virtual Alexa Glacier White 110v/240v Sin Reloj,200708852,MLA409415,,109990.0,109990.0,,ARS,51,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1249112973-amazon-echo-dot-5th-gen-con-asistente-virtual-alexa-glacier-white-110v240v-sin-reloj-_JM,731461-MLU76444390041_052024,http://http2.mlstatic.com/D_731461-MLU76444390041_052024-I.jpg,,True,none,,,active,Garantía de fábrica: 12 meses,MLA19795012,MLA-SMART_SPEAKERS,,False,2022-11-18T11:04:33.000Z,2025-03-09T15:06:47.589Z,,True
81,MLA1978643406,MLA,Convertidor Hdmi Para Google Chromecast,2156221828,MLA352001,,73643.92,73643.92,,ARS,10,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1978643406-convertidor-hdmi-para-google-chromecast-_JM,957948-CBT69991182959_062023,http://http2.mlstatic.com/D_957948-CBT69991182959_062023-I.jpg,,True,DDP,,,active,Garantía de fábrica: 30 días,MLA2001416699,MLA-STREAMING_MEDIA_DEVICES,,False,2024-12-16T20:27:54.807Z,2025-03-07T13:48:33.804Z,0.62,True
82,MLA1336900411,MLA,Amazon Echo Dot 5th Gen Con Asistente Virtual Alexa Negro 110v/240v Color Negro,284824585,MLA409415,,129990.0,129990.0,,ARS,1143,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1336900411-amazon-echo-dot-5th-gen-con-asistente-virtual-alexa-negro-110v240v-color-negro-_JM,746297-MLA79401219670_092024,http://http2.mlstatic.com/D_746297-MLA79401219670_092024-I.jpg,,True,none,,,active,Garantía del vendedor: 6 meses,MLA19795010,MLA-SMART_SPEAKERS,,False,2023-02-06T15:13:15.000Z,2025-03-09T18:40:39.124Z,,True
83,MLA1480339477,MLA,Tv Stick Mi Box Full Hd Streaming Negro Estándar,157298471,MLA352001,,85000.0,85000.0,,ARS,98,buy_it_now,gold_pro,new,https://articulo.mercadolibre.com.ar/MLA-1480339477-tv-stick-mi-box-full-hd-streaming-negro-estandar-_JM,840865-MLA82510715694_022025,http://http2.mlstatic.com/D_840865-MLA82510715694_022025-I.jpg,,True,none,,,active,Garantía del vendedor: 30 días,MLA41918674,MLA-STREAMING_MEDIA_DEVICES,,False,2025-03-04T17:48:45.409Z,2025-03-06T16:18:37.558Z,0.81,False
84,MLA1965586138,MLA,Chromecast Google Tv De Voz 4a Gen 4k 8gb Snow Con Fuente,255083266,MLA352001,,139000.0,139000.0,,ARS,22,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1965586138-chromecast-google-tv-de-voz-4a-gen-4k-8gb-snow-con-fuente-_JM,635602-MLA74782529607_022024,http://http2.mlstatic.com/D_635602-MLA74782529607_022024-I.jpg,,True,none,,,active,Garantía del vendedor: 3 meses,MLA16233184,MLA-STREAMING_MEDIA_DEVICES,,False,2024-11-25T20:48:20.240Z,2025-03-09T18:38:12.991Z,0.9,False
85,MLA1434031785,MLA,Chromecast Google Ga03131 Tv Hd 8gb 2gb Ram 60 Fps Wifi Bluetooth Hdmi 4ta Gen Blanco,621229920,MLA352001,74930.0,166588.87,166588.87,,ARS,1051,buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1434031785-chromecast-google-ga03131-tv-hd-8gb-2gb-ram-60-fps-wifi-bluetooth-hdmi-4ta-gen-blanco-_JM,706996-MLU78013821034_082024,http://http2.mlstatic.com/D_706996-MLU78013821034_082024-I.jpg,,True,none,,,active,Garantía del vendedor: 3 meses,MLA24460156,MLA-STREAMING_MEDIA_DEVICES,,False,2024-06-21T20:36:30.099Z,2025-03-08T03:18:49.979Z,0.63,False
